run_id,scraped_at,import_source,external_key,source_store,source_url,source_product_id,title,price,sale_price,currency,in_stock,stock_text,image_url,description
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0504,thehockeyshop,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-leg-pads,www.thehockeyshop.com-J0504,CCM YTFlex 3 Youth Goalie Leg Pads,229.99,183.98,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/ccm-leg-pads-ccm-ytflex-3-youth-goalie-leg-pads-white-white-black-black-20-29171313672258.jpg?v=1768074623,CCM YTFlex 3 Youth Goalie Leg Pads
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0505,thehockeyshop,https://www.thehockeyshop.com/products/ccm-ytflex-3-youth-goalie-pants,www.thehockeyshop.com-J0505,CCM YTFlex 3 Youth Goalie Pants,119.99,95.98,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/goalie-pants-ccm-ytflex-3-youth-goalie-pants-1221734556.jpg?v=1773038649,CCM YTFlex 3 Youth Goalie Pants
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0506,thehockeyshop,https://www.thehockeyshop.com/products/chicago-blackhawks-replica-junior-toews-jersey,www.thehockeyshop.com-J0506,Chicago Blackhawks Home Outer Stuff Replica Junior Jersey - Jonathan Toews,139.99,97.97,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/nhl-jerseys-chicago-blackhawks-home-outer-stuff-replica-junior-jersey-jonathan-toews-1221766662.jpg?v=1774005698,Chicago Blackhawks Home Outer Stuff Replica Junior Jersey - Jonathan Toews
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0507,thehockeyshop,https://www.thehockeyshop.com/products/copy-of-baue-pwhl-knit-pom-toque-montreal,www.thehockeyshop.com-J0507,Bauer PWHL Knit Pom Toque Boston,39.99,29.98,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/toques-bauer-pwhl-knit-pom-toque-boston-1221785468.jpg?v=1772074389,Bauer PWHL Knit Pom Toque Boston
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0508,thehockeyshop,https://www.thehockeyshop.com/products/copy-of-brians-g-netik-x5-senior-goalie-blocker,www.thehockeyshop.com-J0508,Brian's ICONIK X Senior Goalie Blocker,379.99,265.97,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/blockers-brian-s-iconik-x-senior-goalie-blocker-1221796116.jpg?v=1772397037,Brian's ICONIK X Senior Goalie Blocker
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0511,thehockeyshop,https://www.thehockeyshop.com/products/dead-threads-shortsleeve-senior-shirt-new-york-island,www.thehockeyshop.com-J0511,Dead Threads Shortsleeve Senior Shirt - New York Island,34.99,19.95,CAD,false,Unknown,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shirts-dead-threads-shortsleeve-senior-shirt-new-york-island-1221785732.webp?v=1772082190,Dead Threads Shortsleeve Senior Shirt - New York Island
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0512,thehockeyshop,https://www.thehockeyshop.com/products/eagle-aero-intermediaet-hockey-gloves-2023,www.thehockeyshop.com-J0512,Eagle Aero Intermediate Hockey Gloves - (2023),149.99,99.97,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/gloves-eagle-aero-junior-hockey-gloves-2023-1221774069.jpg?v=1772464150,Eagle Aero Intermediate Hockey Gloves - (2023)
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0513,thehockeyshop,https://www.thehockeyshop.com/products/eagle-aero-junior-hockey-gloves,www.thehockeyshop.com-J0513,Eagle Aero Junior Hockey Gloves - (2023),129.99,79.97,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/gloves-eagle-aero-junior-hockey-gloves-2023-1221774069.jpg?v=1772464150,Eagle Aero Junior Hockey Gloves - (2023)
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0514,thehockeyshop,https://www.thehockeyshop.com/products/eagle-aero-team-senior-hockey-gloves,www.thehockeyshop.com-J0514,Eagle Aero Team Hockey Gloves,199.99,139.97,CAD,false,Unknown,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/eagle-hockey-gloves-eagle-aero-team-senior-hockey-gloves-black-white-12-30215610007618.jpg?v=1768094150,Eagle Aero Team Hockey Gloves
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0515,thehockeyshop,https://www.thehockeyshop.com/products/fanatics-ap-draft-flexfit-hat-calgary-flames,www.thehockeyshop.com-J0515,Calgary Flames Fanatics Authentic Pro Draft Flexfit Hat,43.99,29.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hats-calgary-flames-fanatics-authentic-pro-draft-flexfit-hat-1221730138.jpg?v=1772888831,Calgary Flames Fanatics Authentic Pro Draft Flexfit Hat
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0516,thehockeyshop,https://www.thehockeyshop.com/products/fanatics-ap-practice-snapback-hat-nashville-predators,www.thehockeyshop.com-J0516,Fanatics AP Practice Snapback Hat - Nashville Predators,44.99,29.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-fanatics-ap-practice-snapback-hat-nashville-predators-1221786273.jpg?v=1772097253,Fanatics AP Practice Snapback Hat - Nashville Predators
